pH,Do duc (NTU),Nhiet do (°C),Label,Khu vuc,Kenh
8.12,83.22,65.17,Signs of Water Pollution,Go Vap,An Thong
5.52,176.17,85.5,Signs of Water Pollution,Go Vap,An Thong
7.76,220.68,78.63,Signs of Water Pollution,Go Vap,An Thong
6.49,240.14,69.45,Signs of Water Pollution,Go Vap,An Thong
6.27,77.83,92.22,Signs of Water Pollution,Go Vap,An Thong
6.32,174.32,88.5,Signs of Water Pollution,Go Vap,An Thong
5.55,177.14,92.51,Signs of Water Pollution,Go Vap,An Thong
6.41,72.05,51.37,Signs of Water Pollution,Go Vap,An Thong
5.6,52.19,99.1,Signs of Water Pollution,Go Vap,An Thong
6.2,241.38,52.43,Signs of Water Pollution,Go Vap,An Thong
6.22,95.94,66.32,Signs of Water Pollution,Go Vap,An Thong
6.75,144.39,57.69,Signs of Water Pollution,Go Vap,An Thong
7.42,245.28,70,Signs of Water Pollution,Go Vap,An Thong
7.8,48.51,92.93,Signs of Water Pollution,Go Vap,An Thong
8.01,35.65,98.51,Signs of Water Pollution,Go Vap,An Thong
6.71,66.81,52.32,Signs of Water Pollution,Go Vap,An Thong
7.08,91.58,66.29,Signs of Water Pollution,Go Vap,An Thong
8.3,185.94,59.85,Signs of Water Pollution,Go Vap,An Thong
7.72,28.67,67,Signs of Water Pollution,Go Vap,An Thong
7.34,129.41,68.64,Signs of Water Pollution,Go Vap,An Thong
6.41,202.97,83.77,Signs of Water Pollution,Go Vap,An Thong
8.46,13.33,88.59,Signs of Water Pollution,Go Vap,An Thong
7.61,31.01,65.12,Signs of Water Pollution,Go Vap,An Thong
6.38,204.97,93.48,Signs of Water Pollution,Go Vap,An Thong
7.89,133.67,92.74,Signs of Water Pollution,Go Vap,An Thong
6.23,138.72,94.36,Signs of Water Pollution,Go Vap,An Thong
5.88,174.64,60.2,Signs of Water Pollution,Go Vap,An Thong
7.21,228.56,78.52,Signs of Water Pollution,Go Vap,An Thong
7.56,0.25,57.99,Signs of Water Pollution,Go Vap,An Thong
6.66,176.2,81.55,Signs of Water Pollution,Go Vap,An Thong
8.01,157.75,80.19,Signs of Water Pollution,Go Vap,An Thong
6.12,3.49,70,Signs of Water Pollution,Go Vap,An Thong
7.98,19.53,64.45,Signs of Water Pollution,Go Vap,An Thong
6.77,233.89,98.38,Signs of Water Pollution,Go Vap,An Thong
8.32,194.19,97.97,Signs of Water Pollution,Go Vap,An Thong
6.94,31,90.67,Signs of Water Pollution,Go Vap,An Thong
6.8,103.52,70.39,Signs of Water Pollution,Go Vap,An Thong
7.93,136.76,97.31,Signs of Water Pollution,Go Vap,An Thong
6.82,69.79,60.49,Signs of Water Pollution,Go Vap,An Thong
6.81,19.4,67.45,Signs of Water Pollution,Go Vap,An Thong
5.63,56.15,93.55,Signs of Water Pollution,Go Vap,An Thong
8.33,67.14,79.05,Signs of Water Pollution,Go Vap,An Thong
7.59,185.94,78.96,Signs of Water Pollution,Go Vap,An Thong
5.56,200.21,69.96,Signs of Water Pollution,Go Vap,An Thong
7.81,161.02,97.05,Signs of Water Pollution,Go Vap,An Thong
8.04,65.22,80.57,Signs of Water Pollution,Go Vap,An Thong
8.34,128.15,75,Signs of Water Pollution,Go Vap,An Thong
7.86,234.79,84.85,Signs of Water Pollution,Go Vap,An Thong
6.76,238.47,68.62,Signs of Water Pollution,Go Vap,An Thong
6.17,54.84,75.25,Signs of Water Pollution,Go Vap,An Thong
6.4,16.71,63.72,Signs of Water Pollution,Go Vap,An Thong
7.9,14.61,89.57,Signs of Water Pollution,Go Vap,An Thong
8.02,207.01,69.86,Signs of Water Pollution,Go Vap,An Thong
7.4,207.77,93.03,Signs of Water Pollution,Go Vap,An Thong
6.49,163.4,72.68,Signs of Water Pollution,Go Vap,An Thong
8.24,118.93,66.06,Signs of Water Pollution,Go Vap,An Thong
6.52,157.27,85.94,Signs of Water Pollution,Go Vap,An Thong
7.27,137.76,63.24,Signs of Water Pollution,Go Vap,An Thong
7.83,174.18,98.06,Signs of Water Pollution,Go Vap,An Thong
5.93,247.64,59.78,Signs of Water Pollution,Go Vap,An Thong
5.75,167.53,97.71,Signs of Water Pollution,Go Vap,An Thong
6.72,163.89,96.81,Signs of Water Pollution,Go Vap,An Thong
6.87,151.39,70.54,Signs of Water Pollution,Go Vap,An Thong
5.93,211.9,82.32,Signs of Water Pollution,Go Vap,An Thong
7.2,234.56,85.38,Signs of Water Pollution,Go Vap,An Thong
8.34,181.54,62.19,Signs of Water Pollution,Go Vap,An Thong
8.42,193.23,83.04,Signs of Water Pollution,Go Vap,An Thong
8.05,129.62,75.2,Signs of Water Pollution,Go Vap,An Thong
7.15,229.83,76.97,Signs of Water Pollution,Go Vap,An Thong
7.51,102.07,82.89,Signs of Water Pollution,Go Vap,An Thong
5.53,37.49,72.54,Signs of Water Pollution,Go Vap,An Thong
7.03,48.58,88.41,Signs of Water Pollution,Go Vap,An Thong
6.48,169.98,97.37,Signs of Water Pollution,Go Vap,An Thong
6.41,186.59,66.21,Signs of Water Pollution,Go Vap,An Thong
7.22,79.54,54.69,Signs of Water Pollution,Go Vap,An Thong
8.37,145.3,92.55,Signs of Water Pollution,Go Vap,An Thong
6.91,244.2,59.4,Signs of Water Pollution,Go Vap,An Thong
6.58,53.66,71.37,Signs of Water Pollution,Go Vap,An Thong
6.29,27.96,75.72,Signs of Water Pollution,Go Vap,An Thong
6.77,102.13,86.82,Signs of Water Pollution,Go Vap,An Thong
7.11,126.16,50.99,Signs of Water Pollution,Go Vap,An Thong
7.15,43.62,61.85,Signs of Water Pollution,Go Vap,An Thong
7.01,20.08,80.35,Signs of Water Pollution,Go Vap,An Thong
5.76,84.45,85.19,Signs of Water Pollution,Go Vap,An Thong
7.69,42.06,76.94,Signs of Water Pollution,Go Vap,An Thong
6.29,122.88,90.48,Signs of Water Pollution,Go Vap,An Thong
6.94,66.52,95.46,Signs of Water Pollution,Go Vap,An Thong
6.71,196.27,90.85,Signs of Water Pollution,Go Vap,An Thong
7.21,195.07,82.73,Signs of Water Pollution,Go Vap,An Thong
7.41,63.66,52.39,Signs of Water Pollution,Go Vap,An Thong
7.56,140.14,86.38,Signs of Water Pollution,Go Vap,An Thong
7.91,26.81,64.18,Signs of Water Pollution,Go Vap,An Thong
6.14,154.39,53.46,Signs of Water Pollution,Go Vap,An Thong
8.13,203.01,54.78,Signs of Water Pollution,Go Vap,An Thong
6.44,45.81,94.3,Signs of Water Pollution,Go Vap,An Thong
6.66,199.65,87.64,Signs of Water Pollution,Go Vap,An Thong
6.47,151.87,79.95,Signs of Water Pollution,Go Vap,An Thong
8.46,100.96,51.93,Signs of Water Pollution,Go Vap,An Thong
7.54,99.17,65.26,Signs of Water Pollution,Go Vap,An Thong
6.44,229.64,66.86,Signs of Water Pollution,Go Vap,An Thong
5.59,134.35,87.26,Signs of Water Pollution,Go Vap,An Thong
6.94,34.97,61.02,Signs of Water Pollution,Go Vap,An Thong
5.84,59.98,73.67,Signs of Water Pollution,Go Vap,An Thong
7.49,42.26,79.96,Signs of Water Pollution,Go Vap,An Thong
5.74,52.45,60.02,Signs of Water Pollution,Go Vap,An Thong
7.09,151.26,72.75,Signs of Water Pollution,Go Vap,An Thong
5.89,226.89,53.36,Signs of Water Pollution,Go Vap,An Thong
5.51,203.62,85.9,Signs of Water Pollution,Go Vap,An Thong
7.31,194.26,85.54,Signs of Water Pollution,Go Vap,An Thong
7.28,67.83,99.75,Signs of Water Pollution,Go Vap,An Thong
6.06,218.27,96.4,Signs of Water Pollution,Go Vap,An Thong
6.34,212.41,52.81,Signs of Water Pollution,Go Vap,An Thong
5.82,77.62,81.22,Signs of Water Pollution,Go Vap,An Thong
7.62,203.97,75.67,Signs of Water Pollution,Go Vap,An Thong
6.27,32.48,83.26,Signs of Water Pollution,Go Vap,An Thong
6.9,61.59,56.69,Signs of Water Pollution,Go Vap,An Thong
5.71,226.09,58.18,Signs of Water Pollution,Go Vap,An Thong
7.64,227.3,84.15,Signs of Water Pollution,Go Vap,An Thong
6.19,200.26,66.34,Signs of Water Pollution,Go Vap,An Thong
7.84,166.79,53.29,Signs of Water Pollution,Go Vap,An Thong
5.62,188.92,60.12,Signs of Water Pollution,Go Vap,An Thong
5.65,61.7,87.81,Signs of Water Pollution,Go Vap,An Thong
7.54,139.15,79.42,Signs of Water Pollution,Go Vap,An Thong
6.1,153.63,85.36,Signs of Water Pollution,Go Vap,An Thong
7.32,170.1,87.35,Signs of Water Pollution,Go Vap,An Thong
5.68,246.61,53.39,Signs of Water Pollution,Go Vap,An Thong
7.87,1.38,54.93,Signs of Water Pollution,Go Vap,An Thong
7.12,102.79,99.27,Signs of Water Pollution,Go Vap,An Thong
6.79,206.18,90.75,Signs of Water Pollution,Go Vap,An Thong
6.87,138.91,81.07,Signs of Water Pollution,Go Vap,An Thong
6.14,151.33,63.58,Signs of Water Pollution,Go Vap,An Thong
6.95,211.07,73.2,Signs of Water Pollution,Go Vap,An Thong
7.95,123.25,99.61,Signs of Water Pollution,Go Vap,An Thong
8.23,89.84,78.26,Signs of Water Pollution,Go Vap,An Thong
6.46,174.11,96.5,Signs of Water Pollution,Go Vap,An Thong
8.01,35.81,74.2,Signs of Water Pollution,Go Vap,An Thong
8.49,165.65,64.81,Signs of Water Pollution,Go Vap,An Thong
6.74,150.08,97.15,Signs of Water Pollution,Go Vap,An Thong
6.34,197.54,85.14,Signs of Water Pollution,Go Vap,An Thong
5.52,167.17,50.66,Signs of Water Pollution,Go Vap,An Thong
6.72,23.18,76.67,Signs of Water Pollution,Go Vap,An Thong
6.69,19.66,57.01,Signs of Water Pollution,Go Vap,An Thong
6.2,225.95,52.05,Signs of Water Pollution,Go Vap,An Thong
7.53,163.14,92.8,Signs of Water Pollution,Go Vap,An Thong
7.15,212.76,76.87,Signs of Water Pollution,Go Vap,An Thong
6.47,152.44,98.74,Signs of Water Pollution,Go Vap,An Thong
7.13,208.57,76.05,Signs of Water Pollution,Go Vap,An Thong
7.6,41.83,76.7,Signs of Water Pollution,Go Vap,An Thong
5.65,102.98,67.53,Signs of Water Pollution,Go Vap,An Thong
7.95,14.81,55.75,Signs of Water Pollution,Go Vap,An Thong
7.17,216.78,53.19,Signs of Water Pollution,Go Vap,An Thong
6.31,123.58,62.55,Signs of Water Pollution,Go Vap,An Thong
5.75,54.54,72.64,Signs of Water Pollution,Go Vap,An Thong
6.17,116.84,97.83,Signs of Water Pollution,Go Vap,An Thong
5.58,163.26,99.46,Signs of Water Pollution,Go Vap,An Thong
6.95,85.29,62.61,Signs of Water Pollution,Go Vap,An Thong
7.61,60.61,82.42,Signs of Water Pollution,Go Vap,An Thong
6.71,190.51,55.59,Signs of Water Pollution,Go Vap,An Thong
6.73,72.77,93.06,Signs of Water Pollution,Go Vap,An Thong
5.6,62.18,98.84,Signs of Water Pollution,Go Vap,An Thong
8,113.38,56.3,Signs of Water Pollution,Go Vap,An Thong
6.76,76.33,78.34,Signs of Water Pollution,Go Vap,An Thong
7.44,72.8,62.09,Signs of Water Pollution,Go Vap,An Thong
6.74,217.58,59.29,Signs of Water Pollution,Go Vap,An Thong
6.74,29.56,60.56,Signs of Water Pollution,Go Vap,An Thong
7.64,138.75,60.48,Signs of Water Pollution,Go Vap,An Thong
6.86,154.71,89.92,Signs of Water Pollution,Go Vap,An Thong
8.3,159.27,79.02,Signs of Water Pollution,Go Vap,An Thong
8.48,104.6,65.83,Signs of Water Pollution,Go Vap,An Thong
8.18,183.09,86.34,Signs of Water Pollution,Go Vap,An Thong
6.45,219.73,66.81,Signs of Water Pollution,Go Vap,An Thong
5.99,203.2,56.44,Signs of Water Pollution,Go Vap,An Thong
5.93,215.09,58.76,Signs of Water Pollution,Go Vap,An Thong
7.6,137.96,70.39,Signs of Water Pollution,Go Vap,An Thong
7.88,200.29,58.81,Signs of Water Pollution,Go Vap,An Thong
7.19,207.97,68.48,Signs of Water Pollution,Go Vap,An Thong
5.77,93.43,62.22,Signs of Water Pollution,Go Vap,An Thong
6.79,5.88,93.27,Signs of Water Pollution,Go Vap,An Thong
5.71,3.5,94.1,Signs of Water Pollution,Go Vap,An Thong
7.66,215.55,72.79,Signs of Water Pollution,Go Vap,An Thong
6.54,62.29,76.7,Signs of Water Pollution,Go Vap,An Thong
6.41,13.58,80.06,Signs of Water Pollution,Go Vap,An Thong
8.19,15.96,86.92,Signs of Water Pollution,Go Vap,An Thong
6.13,132.02,87.96,Signs of Water Pollution,Go Vap,An Thong
5.87,42.45,64.16,Signs of Water Pollution,Go Vap,An Thong
6.49,218.17,78.17,Signs of Water Pollution,Go Vap,An Thong
6.85,190.53,63.93,Signs of Water Pollution,Go Vap,An Thong
6.16,176.33,99.29,Signs of Water Pollution,Go Vap,An Thong
6.48,101.13,67.04,Signs of Water Pollution,Go Vap,An Thong
7.72,138.73,81.99,Signs of Water Pollution,Go Vap,An Thong
5.97,229.88,69.89,Signs of Water Pollution,Go Vap,An Thong
8.47,248.99,56.39,Signs of Water Pollution,Go Vap,An Thong
5.65,243.18,61.4,Signs of Water Pollution,Go Vap,An Thong
8.26,190.54,54.92,Signs of Water Pollution,Go Vap,An Thong
7.31,186.38,89.24,Signs of Water Pollution,Go Vap,An Thong
7.04,112.88,98.74,Signs of Water Pollution,Go Vap,An Thong
7.86,142.48,74.26,Signs of Water Pollution,Go Vap,An Thong
6.09,148.69,63.48,Signs of Water Pollution,Go Vap,An Thong
6.08,124.16,84.93,Signs of Water Pollution,Go Vap,An Thong
8.47,71.4,62.15,Signs of Water Pollution,Go Vap,An Thong
6.04,24.71,98.73,Signs of Water Pollution,Go Vap,An Thong
8.24,218.41,72.36,Signs of Water Pollution,Go Vap,An Thong
8.23,119.56,85.89,Signs of Water Pollution,Go Vap,An Thong
6.9,231.19,85.99,Signs of Water Pollution,Go Vap,An Thong
8.22,106.64,83.43,Signs of Water Pollution,Go Vap,An Thong
7.91,69.97,58.17,Signs of Water Pollution,Go Vap,An Thong
5.57,2.56,91.68,Signs of Water Pollution,Go Vap,An Thong
5.9,205.49,91.82,Signs of Water Pollution,Go Vap,An Thong
7.13,210.59,92.96,Signs of Water Pollution,Go Vap,An Thong
7.9,191.32,71.86,Signs of Water Pollution,Go Vap,An Thong
6.8,58.93,65.45,Signs of Water Pollution,Go Vap,An Thong
7.11,105.49,77.26,Signs of Water Pollution,Go Vap,An Thong
7.3,198.37,83.11,Signs of Water Pollution,Go Vap,An Thong
8.46,165.52,58.28,Signs of Water Pollution,Go Vap,An Thong
7.56,79.9,58.83,Signs of Water Pollution,Go Vap,An Thong
6.94,214.7,95.03,Signs of Water Pollution,Go Vap,An Thong
6.56,166.91,58.46,Signs of Water Pollution,Go Vap,An Thong
6.73,100.42,92.67,Signs of Water Pollution,Go Vap,An Thong
6.05,84.68,79.85,Signs of Water Pollution,Go Vap,An Thong
5.92,80.1,59.45,Signs of Water Pollution,Go Vap,An Thong
6.34,207.92,66.41,Signs of Water Pollution,Go Vap,An Thong
6.05,28.85,73.12,Signs of Water Pollution,Go Vap,An Thong
7.54,148.01,72.44,Signs of Water Pollution,Go Vap,An Thong
7.17,92.41,77.37,Signs of Water Pollution,Go Vap,An Thong
6.03,183.58,83.72,Signs of Water Pollution,Go Vap,An Thong
7.75,24.73,89.9,Signs of Water Pollution,Go Vap,An Thong
6.72,42.21,73.26,Signs of Water Pollution,Go Vap,An Thong
8.28,114.41,55.44,Signs of Water Pollution,Go Vap,An Thong
8.22,212.1,81.8,Signs of Water Pollution,Go Vap,An Thong
5.62,156.83,65.16,Signs of Water Pollution,Go Vap,An Thong
5.91,119.47,61.29,Signs of Water Pollution,Go Vap,An Thong
6.94,244.89,91.09,Signs of Water Pollution,Go Vap,An Thong
7.08,242.78,92.5,Signs of Water Pollution,Go Vap,An Thong
6.87,193.46,55.55,Signs of Water Pollution,Go Vap,An Thong
7.31,214.16,73.48,Signs of Water Pollution,Go Vap,An Thong
6,59.72,68.35,Signs of Water Pollution,Go Vap,An Thong
5.67,44.93,61.76,Signs of Water Pollution,Go Vap,An Thong
5.7,93.48,60.18,Signs of Water Pollution,Go Vap,An Thong
6.24,144.9,77.83,Signs of Water Pollution,Go Vap,An Thong
5.52,123.74,52.34,Signs of Water Pollution,Go Vap,An Thong
8.18,56.36,84.29,Signs of Water Pollution,Go Vap,An Thong
5.56,16.62,94.08,Signs of Water Pollution,Go Vap,An Thong
7.44,137.75,60.65,Signs of Water Pollution,Go Vap,An Thong
7.69,14.5,71.46,Signs of Water Pollution,Go Vap,An Thong
6.27,10.99,59.33,Signs of Water Pollution,Go Vap,An Thong
8.04,83.68,50.99,Signs of Water Pollution,Go Vap,An Thong
8.02,47.6,98.6,Signs of Water Pollution,Go Vap,An Thong
8.09,30.58,93,Signs of Water Pollution,Go Vap,An Thong
6.47,206.35,86.41,Signs of Water Pollution,Go Vap,An Thong
7.71,155.2,50.42,Signs of Water Pollution,Go Vap,An Thong
7,157.86,69.98,Signs of Water Pollution,Go Vap,An Thong
8.11,175.09,79.99,Signs of Water Pollution,Go Vap,An Thong
6.54,22.8,88.85,Signs of Water Pollution,Go Vap,An Thong
7.33,54.83,99.92,Signs of Water Pollution,Go Vap,An Thong
7.5,207.33,93.26,Signs of Water Pollution,Go Vap,An Thong
5.92,40.63,61.44,Signs of Water Pollution,Go Vap,An Thong
6.86,185.52,55.63,Signs of Water Pollution,Go Vap,An Thong
7.25,125.07,78.53,Signs of Water Pollution,Go Vap,An Thong
6.15,50.31,67.54,Signs of Water Pollution,Go Vap,An Thong
6.17,141.08,53.3,Signs of Water Pollution,Go Vap,An Thong
6.5,42.86,57.07,Signs of Water Pollution,Go Vap,An Thong
5.74,154.71,73.54,Signs of Water Pollution,Go Vap,An Thong
6.73,194.3,76.13,Signs of Water Pollution,Go Vap,An Thong
6.83,43.19,96.37,Signs of Water Pollution,Go Vap,An Thong
6.71,124.73,78.01,Signs of Water Pollution,Go Vap,An Thong
6.65,112.58,50.6,Signs of Water Pollution,Go Vap,An Thong
7.14,247.8,66.09,Signs of Water Pollution,Go Vap,An Thong
7.82,247.36,55.55,Signs of Water Pollution,Go Vap,An Thong
6.24,137.95,77.09,Signs of Water Pollution,Go Vap,An Thong
7.81,128.02,88.59,Signs of Water Pollution,Go Vap,An Thong
7.18,37.31,90.9,Signs of Water Pollution,Go Vap,An Thong
5.76,203.18,87.78,Signs of Water Pollution,Go Vap,An Thong
7.64,105.01,89.65,Signs of Water Pollution,Go Vap,An Thong
7.96,138.23,80.87,Signs of Water Pollution,Go Vap,An Thong
6.14,158.64,62.54,Signs of Water Pollution,Go Vap,An Thong
7.71,55.25,78.82,Signs of Water Pollution,Go Vap,An Thong
6.24,128.42,58.26,Signs of Water Pollution,Go Vap,An Thong
8.13,35.25,98.4,Signs of Water Pollution,Go Vap,An Thong
7.49,242.04,73.84,Signs of Water Pollution,Go Vap,An Thong
8.27,174.01,79.04,Signs of Water Pollution,Go Vap,An Thong
6.34,54.76,67.17,Signs of Water Pollution,Go Vap,An Thong
7.84,180.54,80.22,Signs of Water Pollution,Go Vap,An Thong
6.98,163.01,83.3,Signs of Water Pollution,Go Vap,An Thong
6.03,234.86,96.41,Signs of Water Pollution,Go Vap,An Thong
8.14,217.16,76.85,Signs of Water Pollution,Go Vap,An Thong
7.09,38.31,84.25,Signs of Water Pollution,Go Vap,An Thong
5.8,30.26,91.47,Signs of Water Pollution,Go Vap,An Thong
8.05,203.95,62.78,Signs of Water Pollution,Go Vap,An Thong
7.18,23.5,87.66,Signs of Water Pollution,Go Vap,An Thong
8.15,202.85,87.2,Signs of Water Pollution,Go Vap,An Thong
5.93,156.48,83.27,Signs of Water Pollution,Go Vap,An Thong
6.95,148.93,77.54,Signs of Water Pollution,Go Vap,An Thong
6.86,80.05,99.17,Signs of Water Pollution,Go Vap,An Thong
7.88,151.22,53.95,Signs of Water Pollution,Go Vap,An Thong
7.85,155.4,95.16,Signs of Water Pollution,Go Vap,An Thong
7.16,29.77,75.34,Signs of Water Pollution,Go Vap,An Thong
6,220.38,97.32,Signs of Water Pollution,Go Vap,An Thong
8.25,63.51,95.31,Signs of Water Pollution,Go Vap,An Thong
7.57,44.89,92.96,Signs of Water Pollution,Go Vap,An Thong
6.51,216.02,75.98,Signs of Water Pollution,Go Vap,An Thong
7.39,196.37,59.78,Signs of Water Pollution,Go Vap,An Thong
6.41,195.03,85.2,Signs of Water Pollution,Go Vap,An Thong
6.3,89.79,55.11,Signs of Water Pollution,Go Vap,An Thong
7.05,55.28,72.5,Signs of Water Pollution,Go Vap,An Thong
7.27,160.18,89.6,Signs of Water Pollution,Go Vap,An Thong
7.74,96.31,74.56,Signs of Water Pollution,Go Vap,An Thong
7.22,12.76,83.93,Signs of Water Pollution,Go Vap,An Thong
6.64,74.23,68.27,Signs of Water Pollution,Go Vap,An Thong
7.15,181.56,55.35,Signs of Water Pollution,Go Vap,An Thong
7.08,210.98,87.58,Signs of Water Pollution,Go Vap,An Thong
8.1,66.75,91.44,Signs of Water Pollution,Go Vap,An Thong
7.5,72.93,61.45,Signs of Water Pollution,Go Vap,An Thong
8.11,235.63,74.84,Signs of Water Pollution,Go Vap,An Thong
6.35,213.41,83.43,Signs of Water Pollution,Go Vap,An Thong
8.2,242.5,71.78,Signs of Water Pollution,Go Vap,An Thong
7.43,176.99,95.66,Signs of Water Pollution,Go Vap,An Thong
8.42,142.56,78.05,Signs of Water Pollution,Go Vap,An Thong
8.05,98.2,85.84,Signs of Water Pollution,Go Vap,An Thong
8.31,170.73,95.68,Signs of Water Pollution,Go Vap,An Thong
6.89,224.51,51.93,Signs of Water Pollution,Go Vap,An Thong
6.59,199.17,58.41,Signs of Water Pollution,Go Vap,An Thong
7.49,64.54,71.26,Signs of Water Pollution,Go Vap,An Thong
6.02,119.99,88.43,Signs of Water Pollution,Go Vap,An Thong
7.56,79.34,85.23,Signs of Water Pollution,Go Vap,An Thong
8.02,228.92,77.87,Signs of Water Pollution,Go Vap,An Thong
8.34,118,70.22,Signs of Water Pollution,Go Vap,An Thong
6.19,232.06,75.28,Signs of Water Pollution,Go Vap,An Thong
6.66,154.68,75.27,Signs of Water Pollution,Go Vap,An Thong
6.03,195.43,80.78,Signs of Water Pollution,Go Vap,An Thong
7.16,211.8,91.72,Signs of Water Pollution,Go Vap,An Thong
7.52,243.21,79.21,Signs of Water Pollution,Go Vap,An Thong
8.01,111.92,57.69,Signs of Water Pollution,Go Vap,An Thong
5.95,210.13,56.14,Signs of Water Pollution,Go Vap,An Thong
5.79,34.04,70.16,Signs of Water Pollution,Go Vap,An Thong
7.55,36.02,53.9,Signs of Water Pollution,Go Vap,An Thong
7.32,27.19,80.86,Signs of Water Pollution,Go Vap,An Thong
8.45,242.42,57.88,Signs of Water Pollution,Go Vap,An Thong
6.52,36.78,99.3,Signs of Water Pollution,Go Vap,An Thong
6.25,37.01,52.63,Signs of Water Pollution,Go Vap,An Thong
5.83,147.98,83.77,Signs of Water Pollution,Go Vap,An Thong
5.65,160.66,99.26,Signs of Water Pollution,Go Vap,An Thong
8.35,89.66,84.93,Signs of Water Pollution,Go Vap,An Thong
6.83,158.5,77.08,Signs of Water Pollution,Go Vap,An Thong
5.61,178.49,55.79,Signs of Water Pollution,Go Vap,An Thong
7.58,238.6,50.35,Signs of Water Pollution,Go Vap,An Thong
8.48,149.23,92.73,Signs of Water Pollution,Go Vap,An Thong
7.49,98.91,99.15,Signs of Water Pollution,Go Vap,An Thong
7.74,64.11,69.71,Signs of Water Pollution,Go Vap,An Thong
7.59,93.1,90.24,Signs of Water Pollution,Go Vap,An Thong
7.39,73.4,80.25,Signs of Water Pollution,Go Vap,An Thong
6.44,27.54,75.63,Signs of Water Pollution,Go Vap,An Thong
5.77,233.01,90.48,Signs of Water Pollution,Go Vap,An Thong
6.11,221.03,90.12,Signs of Water Pollution,Go Vap,An Thong
7.92,179.98,76.71,Signs of Water Pollution,Go Vap,An Thong
8.04,179.92,79.46,Signs of Water Pollution,Go Vap,An Thong
5.51,61.27,85.01,Signs of Water Pollution,Go Vap,An Thong
6.61,244.25,67.43,Signs of Water Pollution,Go Vap,An Thong
6.14,92.33,80.08,Signs of Water Pollution,Go Vap,An Thong
7.54,121.69,50.52,Signs of Water Pollution,Go Vap,An Thong
7.64,30.52,70.55,Signs of Water Pollution,Go Vap,An Thong
