pH,Do duc (NTU),Nhiet do (°C),Label
6.1,361.37,46.58,Signs of Water Pollution
5.88,924.24,34.3,Signs of Water Pollution
7.48,306.66,48.36,Signs of Water Pollution
7.56,374.01,0.44,Signs of Water Pollution
6.08,804.07,28.64,Signs of Water Pollution
7.73,487.45,34.11,Signs of Water Pollution
7.61,363.92,3.21,Signs of Water Pollution
8.13,309.76,28.11,Signs of Water Pollution
8.27,796.23,20.62,Signs of Water Pollution
6.09,728.41,45.88,Signs of Water Pollution
6.24,966.35,49.61,Signs of Water Pollution
6.36,439.2,16.41,Signs of Water Pollution
5.97,331.18,7.31,Signs of Water Pollution
7.89,541.85,17.25,Signs of Water Pollution
6.59,648.36,24.7,Signs of Water Pollution
5.54,730.14,2.55,Signs of Water Pollution
7.63,820.06,33.84,Signs of Water Pollution
6.86,817.67,5.85,Signs of Water Pollution
6.8,927.24,13.16,Signs of Water Pollution
6.97,348.42,17.8,Signs of Water Pollution
6.92,595.64,46.46,Signs of Water Pollution
7.79,366.26,44.72,Signs of Water Pollution
7.97,603.26,8.72,Signs of Water Pollution
7.24,834.16,13.66,Signs of Water Pollution
6.38,541.78,1.93,Signs of Water Pollution
7.4,805.76,24.75,Signs of Water Pollution
6.84,718.51,18.64,Signs of Water Pollution
6.99,556.02,22.48,Signs of Water Pollution
7.28,753.21,23.39,Signs of Water Pollution
7.68,524.86,20.58,Signs of Water Pollution
5.94,846.79,23.32,Signs of Water Pollution
5.97,378.74,5.54,Signs of Water Pollution
8.13,864.58,5.2,Signs of Water Pollution
6.91,473.54,14.54,Signs of Water Pollution
6.69,855.13,16.07,Signs of Water Pollution
6.92,577.65,3.66,Signs of Water Pollution
7.1,701.72,48.31,Signs of Water Pollution
7.19,582.39,26.85,Signs of Water Pollution
6.11,512.67,48.96,Signs of Water Pollution
5.76,254.77,43.57,Signs of Water Pollution
5.59,391.09,9.22,Signs of Water Pollution
8.11,468.97,49.4,Signs of Water Pollution
8.45,669.56,23.09,Signs of Water Pollution
5.86,885.64,6.74,Signs of Water Pollution
8.41,305.51,11.47,Signs of Water Pollution
5.88,964.6,33.04,Signs of Water Pollution
8.47,656.1,11.2,Signs of Water Pollution
6.17,387.88,14.11,Signs of Water Pollution
8.17,269.85,48.19,Signs of Water Pollution
7.08,712.23,39.01,Signs of Water Pollution
8.36,419.16,25.79,Signs of Water Pollution
7.8,583.56,0.09,Signs of Water Pollution
6.86,989.72,4.13,Signs of Water Pollution
5.51,279.83,9.14,Signs of Water Pollution
5.57,254.21,29.01,Signs of Water Pollution
6.89,873.77,14.9,Signs of Water Pollution
6.2,934.35,24.12,Signs of Water Pollution
5.73,349.65,6.47,Signs of Water Pollution
8.47,657.37,38.05,Signs of Water Pollution
5.7,474.8,6.59,Signs of Water Pollution
6.88,515.95,46.35,Signs of Water Pollution
5.61,772.56,31.57,Signs of Water Pollution
5.88,892.59,43.82,Signs of Water Pollution
6.76,601.38,34.63,Signs of Water Pollution
7.27,631.16,23,Signs of Water Pollution
5.79,942.07,46.72,Signs of Water Pollution
5.66,995.86,19.97,Signs of Water Pollution
5.72,956.35,10.61,Signs of Water Pollution
6.85,523.05,25.81,Signs of Water Pollution
6.23,336.73,39.11,Signs of Water Pollution
7.67,570.74,32.35,Signs of Water Pollution
6.46,333.31,5.03,Signs of Water Pollution
8.42,816.99,17.32,Signs of Water Pollution
7.08,826.13,2.02,Signs of Water Pollution
5.67,510.73,14.53,Signs of Water Pollution
6.61,914.6,19.72,Signs of Water Pollution
8.16,895.56,27.41,Signs of Water Pollution
5.57,431.17,2.25,Signs of Water Pollution
6.69,445.97,10.73,Signs of Water Pollution
8.09,949.76,18.45,Signs of Water Pollution
7.56,379.92,38.49,Signs of Water Pollution
5.65,510.18,1.41,Signs of Water Pollution
6.32,411.88,0.09,Signs of Water Pollution
7.03,829.71,20.57,Signs of Water Pollution
7.72,770.93,9.95,Signs of Water Pollution
7,362.18,34.81,Signs of Water Pollution
6.16,858.78,38.28,Signs of Water Pollution
6.14,740.99,45.23,Signs of Water Pollution
5.96,735.52,47.84,Signs of Water Pollution
7.19,876.15,12.17,Signs of Water Pollution
5.95,724,33.03,Signs of Water Pollution
5.7,823.75,10.21,Signs of Water Pollution
8,689.9,14.56,Signs of Water Pollution
6.59,741.92,0.02,Signs of Water Pollution
7.87,810.08,16.29,Signs of Water Pollution
8.22,652.3,36.15,Signs of Water Pollution
7.47,660.95,36,Signs of Water Pollution
5.51,297.36,43.26,Signs of Water Pollution
8.1,654.05,42.42,Signs of Water Pollution
6.86,804.15,21.62,Signs of Water Pollution
6.02,547.08,49.64,Signs of Water Pollution
6.14,729.3,19.16,Signs of Water Pollution
5.72,753.85,31.68,Signs of Water Pollution
6.2,348.07,48.85,Signs of Water Pollution
6.9,582.15,29.41,Signs of Water Pollution
5.81,551.09,11.81,Signs of Water Pollution
7.2,533.6,35.34,Signs of Water Pollution
6.58,861.32,12.99,Signs of Water Pollution
6.1,456.2,28.74,Signs of Water Pollution
7.22,696.45,30.23,Signs of Water Pollution
6.19,771.86,41.05,Signs of Water Pollution
7.25,612.44,39.65,Signs of Water Pollution
5.82,748.34,14.96,Signs of Water Pollution
7.89,289.36,19.1,Signs of Water Pollution
6.68,375.68,14.68,Signs of Water Pollution
7.73,554.2,8.87,Signs of Water Pollution
6.05,555.65,24.06,Signs of Water Pollution
8.22,395.09,46.5,Signs of Water Pollution
7.53,568.97,25.79,Signs of Water Pollution
8.27,505.37,44.59,Signs of Water Pollution
5.83,307.46,41.42,Signs of Water Pollution
7.28,548.62,12.46,Signs of Water Pollution
6.9,380.92,49.07,Signs of Water Pollution
6.37,911.26,14.18,Signs of Water Pollution
6.64,774.46,15.15,Signs of Water Pollution
6.98,915.55,30.55,Signs of Water Pollution
5.52,917.37,44.12,Signs of Water Pollution
5.53,901.69,34.43,Signs of Water Pollution
8.36,408.84,47.49,Signs of Water Pollution
6.63,611.36,3.4,Signs of Water Pollution
7.87,887.67,7.53,Signs of Water Pollution
8.21,625.94,39.39,Signs of Water Pollution
6.29,615.74,25.33,Signs of Water Pollution
7.22,853.86,16.46,Signs of Water Pollution
6.58,566.63,1.17,Signs of Water Pollution
8.17,650.08,9.64,Signs of Water Pollution
5.83,954.47,23.62,Signs of Water Pollution
6.4,680.96,24.94,Signs of Water Pollution
7.99,888.63,15.29,Signs of Water Pollution
7,533.73,28.95,Signs of Water Pollution
7.93,528.19,9.46,Signs of Water Pollution
6.28,267.44,29.62,Signs of Water Pollution
6.35,972.51,30.63,Signs of Water Pollution
6.22,777.87,48.13,Signs of Water Pollution
7.14,799.3,27.68,Signs of Water Pollution
6.38,805.41,7.87,Signs of Water Pollution
6.8,257.87,24.47,Signs of Water Pollution
7.11,292.98,40.22,Signs of Water Pollution
7.91,982.38,36.75,Signs of Water Pollution
5.85,382.96,31.48,Signs of Water Pollution
5.84,406.49,14.17,Signs of Water Pollution
7.39,435.71,45.98,Signs of Water Pollution
6.01,771.71,14.73,Signs of Water Pollution
6.33,545.74,19.11,Signs of Water Pollution
7.87,314.51,0.3,Signs of Water Pollution
5.58,603.68,4.21,Signs of Water Pollution
6.72,394.39,26.63,Signs of Water Pollution
8.06,423.81,26.97,Signs of Water Pollution
7.27,952.59,43.22,Signs of Water Pollution
7.47,890.39,5.34,Signs of Water Pollution
5.88,784.37,7.82,Signs of Water Pollution
6.52,510.49,46.53,Signs of Water Pollution
7.97,915.75,41.42,Signs of Water Pollution
6.74,813.44,22.87,Signs of Water Pollution
8.26,866.04,34.33,Signs of Water Pollution
8.3,357.57,28.22,Signs of Water Pollution
5.82,854.36,40.7,Signs of Water Pollution
6.67,521.61,6.43,Signs of Water Pollution
6.33,546,44.29,Signs of Water Pollution
5.68,561.63,7.02,Signs of Water Pollution
8.28,940.02,28.04,Signs of Water Pollution
6.27,265.68,42.28,Signs of Water Pollution
7.68,373.88,38.35,Signs of Water Pollution
6.2,259.79,7.46,Signs of Water Pollution
6.03,256.68,10.8,Signs of Water Pollution
5.99,569.95,16.84,Signs of Water Pollution
6.44,758.86,11.94,Signs of Water Pollution
8.18,575.65,39.79,Signs of Water Pollution
6.85,361.32,25.79,Signs of Water Pollution
6.56,327.54,41.92,Signs of Water Pollution
8.16,478.37,11.12,Signs of Water Pollution
7.05,517.23,21.09,Signs of Water Pollution
7.92,957.51,11.8,Signs of Water Pollution
8.21,419.24,23.15,Signs of Water Pollution
6.9,321.52,3.8,Signs of Water Pollution
7.07,605.61,11.36,Signs of Water Pollution
7.21,258.73,4.83,Signs of Water Pollution
6.52,978.67,27.58,Signs of Water Pollution
6.24,640.77,19.66,Signs of Water Pollution
5.66,344.88,12.06,Signs of Water Pollution
7.27,669.41,13.84,Signs of Water Pollution
5.62,542.45,44.46,Signs of Water Pollution
8.1,348.02,40.32,Signs of Water Pollution
6.71,696.73,12.92,Signs of Water Pollution
5.7,951.58,6.99,Signs of Water Pollution
6.9,468.07,16.65,Signs of Water Pollution
8.17,502.61,1.64,Signs of Water Pollution
6.27,822.14,30.27,Signs of Water Pollution
6.91,451.75,8.04,Signs of Water Pollution
6.57,536.49,37.82,Signs of Water Pollution
7.46,669.85,42.51,Signs of Water Pollution
8.34,522,26.03,Signs of Water Pollution
8.15,562.73,42.55,Signs of Water Pollution
8.09,807.63,43.19,Signs of Water Pollution
6.69,496.47,38.12,Signs of Water Pollution
6.67,296.95,22.21,Signs of Water Pollution
7.24,531.5,18.1,Signs of Water Pollution
6.78,413.78,24,Signs of Water Pollution
7.62,964.1,4.44,Signs of Water Pollution
8.06,676.78,22.7,Signs of Water Pollution
6.97,487.82,21.45,Signs of Water Pollution
7.79,519.36,4.13,Signs of Water Pollution
7.69,656.95,41.14,Signs of Water Pollution
5.7,953.81,32.96,Signs of Water Pollution
5.82,513.25,11.8,Signs of Water Pollution
6.9,348.06,43.94,Signs of Water Pollution
7.79,440.92,19.48,Signs of Water Pollution
7.15,658.38,31.96,Signs of Water Pollution
8.1,795.12,6.24,Signs of Water Pollution
6.17,516.78,15.14,Signs of Water Pollution
7.13,638.06,41.71,Signs of Water Pollution
5.51,430.19,13.99,Signs of Water Pollution
7.09,896.14,34.33,Signs of Water Pollution
7.83,332.93,13.36,Signs of Water Pollution
8.44,369.34,13.17,Signs of Water Pollution
5.61,823.51,45.96,Signs of Water Pollution
7.64,397.15,11.98,Signs of Water Pollution
7.84,930.35,47.1,Signs of Water Pollution
7.01,741.17,9.77,Signs of Water Pollution
6.63,939.84,41.36,Signs of Water Pollution
5.85,351.91,43.74,Signs of Water Pollution
7.42,450.99,40.42,Signs of Water Pollution
8.09,725.36,26.4,Signs of Water Pollution
5.86,927.07,35.55,Signs of Water Pollution
7.24,600.19,45.62,Signs of Water Pollution
8.08,983.11,37.45,Signs of Water Pollution
6.12,917.47,47.01,Signs of Water Pollution
8.22,345.35,13.47,Signs of Water Pollution
6.24,892.79,12.77,Signs of Water Pollution
7.51,304.76,13.1,Signs of Water Pollution
5.88,347.26,40.27,Signs of Water Pollution
7.94,699.31,48.27,Signs of Water Pollution
6.66,775.67,34.49,Signs of Water Pollution
8.49,418.82,18.52,Signs of Water Pollution
5.73,848.29,35.1,Signs of Water Pollution
7.63,562.36,8.42,Signs of Water Pollution
6.27,545.5,5.97,Signs of Water Pollution
6.43,629.21,42.94,Signs of Water Pollution
6.67,591.26,24.79,Signs of Water Pollution
8.43,654.02,20.56,Signs of Water Pollution
6.56,278.12,21.97,Signs of Water Pollution
6.22,956.02,16.31,Signs of Water Pollution
7.03,507.75,14.94,Signs of Water Pollution
7.26,628.3,5.02,Signs of Water Pollution
6.92,579.07,17.19,Signs of Water Pollution
5.99,640.79,28.99,Signs of Water Pollution
7.61,368.53,45.99,Signs of Water Pollution
8.06,334.38,2.62,Signs of Water Pollution
5.79,945.6,28.49,Signs of Water Pollution
6.34,839.98,9.16,Signs of Water Pollution
5.59,925.84,0.65,Signs of Water Pollution
5.55,595.17,31.83,Signs of Water Pollution
7.7,873.41,41.18,Signs of Water Pollution
5.66,285.25,23.97,Signs of Water Pollution
7.3,701.07,9.14,Signs of Water Pollution
5.95,999.47,31.53,Signs of Water Pollution
5.8,440.85,24.58,Signs of Water Pollution
5.72,378.01,28.91,Signs of Water Pollution
8.35,963.33,33.45,Signs of Water Pollution
6.5,620.3,34.73,Signs of Water Pollution
8.28,665.53,8.24,Signs of Water Pollution
6.36,728.06,1.19,Signs of Water Pollution
7.64,894.69,21.09,Signs of Water Pollution
7.95,344.26,20.83,Signs of Water Pollution
7.38,459.48,44.7,Signs of Water Pollution
7.93,366.07,46.27,Signs of Water Pollution
6.62,935.89,47.42,Signs of Water Pollution
5.89,920.89,0.43,Signs of Water Pollution
8.07,586.92,33.37,Signs of Water Pollution
7.71,814.87,10.8,Signs of Water Pollution
5.83,369.05,1.34,Signs of Water Pollution
7.83,453.36,0.26,Signs of Water Pollution
8.26,609.99,11.45,Signs of Water Pollution
8.03,772.15,24.78,Signs of Water Pollution
5.62,869.44,12.27,Signs of Water Pollution
7.34,625.01,47.24,Signs of Water Pollution
8.08,892.25,34.91,Signs of Water Pollution
5.97,293.43,14.26,Signs of Water Pollution
7.09,875.83,40.47,Signs of Water Pollution
6.42,495.02,18.49,Signs of Water Pollution
5.77,338.23,43.29,Signs of Water Pollution
7.23,560.93,24.45,Signs of Water Pollution
7.39,863.65,25.05,Signs of Water Pollution
5.86,430.66,16.73,Signs of Water Pollution
5.55,868.77,28.24,Signs of Water Pollution
6.63,320.94,36.01,Signs of Water Pollution
5.73,267.17,36.91,Signs of Water Pollution
8.15,849.81,44.32,Signs of Water Pollution
7.12,515.47,26.67,Signs of Water Pollution
6.61,433.78,30.97,Signs of Water Pollution
6.44,884.52,18.69,Signs of Water Pollution
7.19,436.45,24.94,Signs of Water Pollution
5.56,720.16,2.67,Signs of Water Pollution
6.39,562.28,32.94,Signs of Water Pollution
8.39,415.97,22.69,Signs of Water Pollution
6.76,789.28,16.2,Signs of Water Pollution
6.41,410.13,1.4,Signs of Water Pollution
7.38,932.57,10.66,Signs of Water Pollution
5.59,347.35,27.15,Signs of Water Pollution
6.49,542.09,22.24,Signs of Water Pollution
7.01,989.3,45.71,Signs of Water Pollution
6.61,958.88,49.86,Signs of Water Pollution
6.16,440.53,29.16,Signs of Water Pollution
5.88,735.1,39.76,Signs of Water Pollution
7.22,582.21,29.89,Signs of Water Pollution
6.05,642.39,36.43,Signs of Water Pollution
8.33,379.22,13.02,Signs of Water Pollution
7.42,702.22,37.27,Signs of Water Pollution
7.63,264.34,16.52,Signs of Water Pollution
6.22,628.03,38.23,Signs of Water Pollution
6.87,279.04,22,Signs of Water Pollution
5.57,528.28,25.66,Signs of Water Pollution
7.14,692.21,20.58,Signs of Water Pollution
6.54,921.4,32.76,Signs of Water Pollution
7.09,754.85,24.88,Signs of Water Pollution
6.16,680.67,28.59,Signs of Water Pollution
7.86,709.88,46.3,Signs of Water Pollution
7.05,837.37,10.38,Signs of Water Pollution
7.37,633.01,15.08,Signs of Water Pollution
6.32,286.75,19.17,Signs of Water Pollution
8.23,554.46,27.7,Signs of Water Pollution
8.38,548.64,44.4,Signs of Water Pollution
7.07,982.96,10.64,Signs of Water Pollution
7.05,394.78,49.5,Signs of Water Pollution
6.37,320.69,11.48,Signs of Water Pollution
6.77,382.56,5.94,Signs of Water Pollution
7.06,892.63,33.4,Signs of Water Pollution
6.66,643.89,6.74,Signs of Water Pollution
8.24,447.41,24.67,Signs of Water Pollution
7.22,589.43,26.54,Signs of Water Pollution
8.33,780.28,18.83,Signs of Water Pollution
7.15,345.13,42.69,Signs of Water Pollution
6.98,718.53,4.63,Signs of Water Pollution
7.31,954.48,31.83,Signs of Water Pollution
8.32,263.67,39.55,Signs of Water Pollution
8.44,479.31,13.82,Signs of Water Pollution
7.17,750.93,37.16,Signs of Water Pollution
5.83,254.4,36.16,Signs of Water Pollution
7.65,521.71,7.04,Signs of Water Pollution
6.07,594.65,31.84,Signs of Water Pollution
6.48,400.61,2.63,Signs of Water Pollution
6.13,925.64,24.61,Signs of Water Pollution
6.02,919.31,25.29,Signs of Water Pollution
6.75,736.64,24.77,Signs of Water Pollution
6.16,557.89,34.48,Signs of Water Pollution
6.36,867.14,31.94,Signs of Water Pollution
8.34,718.8,31.18,Signs of Water Pollution
7.59,854.3,47.38,Signs of Water Pollution
6.4,650.42,28.83,Signs of Water Pollution
5.88,882.92,47.81,Signs of Water Pollution
6.21,886.47,42.94,Signs of Water Pollution
6.53,539.71,45.29,Signs of Water Pollution
7.76,817.22,1.8,Signs of Water Pollution
6.9,473.42,38,Signs of Water Pollution
7.29,766.05,33.49,Signs of Water Pollution
5.71,841.92,44.63,Signs of Water Pollution
7.15,385,3.43,Signs of Water Pollution
6.29,840.13,46.83,Signs of Water Pollution
7.67,351.76,39.1,Signs of Water Pollution
6.98,998.94,11.14,Signs of Water Pollution
5.91,439.59,26.81,Signs of Water Pollution
7.84,919.36,20.16,Signs of Water Pollution
6.65,347.18,1.31,Signs of Water Pollution
8.21,355.39,21.07,Signs of Water Pollution
7.6,358.62,4.72,Signs of Water Pollution
5.56,894.01,18.99,Signs of Water Pollution
8.34,557.27,28.75,Signs of Water Pollution
6.79,344.83,24.99,Signs of Water Pollution
7.39,329.6,47.72,Signs of Water Pollution
8.38,498.82,39.69,Signs of Water Pollution
6.39,927.85,26.08,Signs of Water Pollution
7.76,397.73,11.46,Signs of Water Pollution
7.77,652.69,30.49,Signs of Water Pollution
8.19,919.73,10.32,Signs of Water Pollution
8.09,504.67,45.79,Signs of Water Pollution
5.51,257.17,47.25,Signs of Water Pollution
7.92,361.66,36.51,Signs of Water Pollution
5.83,674.88,36.79,Signs of Water Pollution
7.36,922.75,39.08,Signs of Water Pollution
5.8,839.25,9.98,Signs of Water Pollution
8.04,409.49,2.16,Signs of Water Pollution
6.83,262.14,29.55,Signs of Water Pollution
7.41,641.21,26.71,Signs of Water Pollution
7.88,861.46,26.79,Signs of Water Pollution
5.6,579.12,20.09,Signs of Water Pollution
7.42,939.73,45.91,Signs of Water Pollution
6.02,787.96,12.9,Signs of Water Pollution
7.08,519.52,15.58,Signs of Water Pollution
6.25,261.85,37.22,Signs of Water Pollution
5.81,957.78,42.91,Signs of Water Pollution
5.55,702.66,40.51,Signs of Water Pollution
6.3,360.64,45.95,Signs of Water Pollution
5.9,396.52,36.55,Signs of Water Pollution
6.66,413.81,18.01,Signs of Water Pollution
8.38,468.87,1.11,Signs of Water Pollution
7.02,875.57,7.64,Signs of Water Pollution
5.85,998.47,6.24,Signs of Water Pollution
7.54,475.2,20.57,Signs of Water Pollution
8.29,883.41,16.28,Signs of Water Pollution
7.63,267.59,39.47,Signs of Water Pollution
8.46,984.62,6.54,Signs of Water Pollution
6.96,571.58,16.75,Signs of Water Pollution
5.64,570.37,1.92,Signs of Water Pollution
6.98,304.79,35.78,Signs of Water Pollution
6.57,444.3,32.84,Signs of Water Pollution
5.81,897.81,8.66,Signs of Water Pollution
6.13,800.94,23.84,Signs of Water Pollution
6.33,333.31,1.01,Signs of Water Pollution
7.79,876.98,43.65,Signs of Water Pollution
7.09,696.7,21.37,Signs of Water Pollution
6.36,901.88,17.27,Signs of Water Pollution
6.47,856.97,4.35,Signs of Water Pollution
6.98,848.5,33.65,Signs of Water Pollution
7.2,786.55,20.44,Signs of Water Pollution
5.61,311.63,42.11,Signs of Water Pollution
8.38,355.86,41.25,Signs of Water Pollution
5.58,506.66,5.79,Signs of Water Pollution
5.82,369.67,31.89,Signs of Water Pollution
7.91,655.29,8.12,Signs of Water Pollution
6.25,925.31,23.41,Signs of Water Pollution
5.88,695.84,2.58,Signs of Water Pollution
8.39,490.09,38.41,Signs of Water Pollution
6.27,352.33,5.77,Signs of Water Pollution
6.19,638.15,26.17,Signs of Water Pollution
6.21,624.29,27.7,Signs of Water Pollution
7.58,346.21,36.44,Signs of Water Pollution
7.2,528.61,35.31,Signs of Water Pollution
8.36,952.59,23.82,Signs of Water Pollution
6.63,553.69,8.65,Signs of Water Pollution
6.56,817.64,48.21,Signs of Water Pollution
5.98,553.85,5.28,Signs of Water Pollution
6.21,879.09,34.96,Signs of Water Pollution
6.63,287.97,25.6,Signs of Water Pollution
8.28,396.13,37.17,Signs of Water Pollution
6.99,791.79,38.79,Signs of Water Pollution
5.92,960.38,35.03,Signs of Water Pollution
7.94,258.45,22.76,Signs of Water Pollution
7.57,301.61,9,Signs of Water Pollution
7.22,414.78,23.78,Signs of Water Pollution
6.58,369.89,13.09,Signs of Water Pollution
5.75,709.42,13.15,Signs of Water Pollution
7.87,753.05,20.55,Signs of Water Pollution
